번호,날짜,영화제목,관객수,개봉일
12287,2021-06-01,천국보다 낯선,6,1995-11-11
12288,2021-06-01,스파이의 아내,6,2021-03-25
12289,2021-06-01,메가 릴렉스 불멍,6,1111-11-11
12290,2021-06-01,해피 투게더,5,1998-08-22
12291,2021-06-01,오직 사랑하는 이들만이 살아남는다,5,2014-01-09
12292,2021-06-01,토토리! 우리 둘만의 여름,5,2021-05-19
12293,2021-06-01,스쿨 오브 락(樂),5,2021-05-13
12294,2021-06-01,전쟁은 끝났다,5,1111-11-11
12295,2021-06-01,써니,4,2021-05-26
12296,2021-06-01,파티걸,3,1111-11-11
12297,2021-06-01,도망친 여자,3,2020-09-17
12298,2021-06-01,아이들은 즐겁다,3,2021-05-05
12299,2021-06-01,오늘부터 우리는!!,2,2022-04-15
12300,2021-06-01,엔딩노트,2,2012-11-29
12301,2021-06-01,파수꾼,2,2011-03-03
12302,2021-06-01,기기괴괴 성형수,2,2020-09-09
12303,2021-06-01,단편4: 우리가 좋아했던 이야기,2,1111-11-11
12304,2021-06-01,지금은맞고그때는틀리다,2,2015-09-24
12305,2021-06-01,커피와 담배,2,2006-07-27
12306,2021-06-01,보더라인,1,2021-04-15
12307,2021-06-01,미스,1,2021-05-12
12308,2021-06-01,사다코,1,2021-09-15
12309,2021-06-01,누드싱어,1,1111-11-11
12310,2021-06-01,화녀,1,1971-04-01
12311,2021-06-01,광대: 소리꾼,1,2022-02-24
12312,2021-06-01,적호서생,1,2021-04-29
12313,2021-06-01,무너진 도시,0,1111-11-11
12314,2021-06-01,단편7: 어제에 대해 말하자면,0,1111-11-11
12315,2021-06-01,더 랍스터,0,2015-10-29
12316,2021-06-01,낫아웃,0,2021-06-03
12317,2021-06-02,크루엘라,30684,2021-05-26
12318,2021-06-02,분노의 질주: 더 얼티메이트,28451,2021-05-19
12319,2021-06-02,파이프라인,5116,2021-05-26
12320,2021-06-02,프로페서 앤 매드맨,3106,2021-06-02
12321,2021-06-02,극장판 귀멸의 칼날: 무한열차편,1638,2021-01-27
12322,2021-06-02,라이더스 오브 저스티스,1177,2021-06-02
12323,2021-06-02,굴뚝마을의 푸펠,1136,2021-05-26
12324,2021-06-02,보이저스,1049,2021-05-26
12325,2021-06-02,학교 가는 길,550,2021-05-05
12326,2021-06-02,컨저링3: 악마가 시켰다,500,2021-06-03
12327,2021-06-02,500일의 썸머,298,2010-01-21
12328,2021-06-02,애플,282,2021-05-26
12329,2021-06-02,도라에몽: 스탠바이미 2,241,2021-05-19
12330,2021-06-02,인트로덕션,224,2021-05-27
12331,2021-06-02,미나리,214,2021-03-03
12332,2021-06-02,노매드랜드,195,2021-04-15
12333,2021-06-02,청춘선거,149,2021-06-17
12334,2021-06-02,크루즈 패밀리: 뉴 에이지,149,2021-05-05
12335,2021-06-02,테넷,137,2020-08-26
12336,2021-06-02,혼자 사는 사람들,119,2021-05-19
12337,2021-06-02,빅 피쉬,114,2004-03-05
12338,2021-06-02,#위왓치유,103,2021-06-03
12339,2021-06-02,백조,92,1111-11-11
12340,2021-06-02,더 파더,80,2021-04-07
12341,2021-06-02,"쿠오바디스,아이다",77,2021-05-19
12342,2021-06-02,스파이럴,73,2021-05-12
12343,2021-06-02,명탐정 코난: 비색의 탄환,73,2021-04-16
12344,2021-06-02,범털 2: 쩐의 전쟁,64,2021-05-13
12345,2021-06-02,미드웨이,59,2019-12-31
12346,2021-06-02,극장판 콩순이: 장난감나라 대모험,54,2021-05-05
12347,2021-06-02,내겐 너무 소중한 너,52,2021-05-12
12348,2021-06-02,아들의 이름으로,51,2021-05-12
12349,2021-06-02,브리짓 존스의 일기,49,2001-09-01
12350,2021-06-02,쿠사마 야요이: 무한의 세계,45,2021-05-19
12351,2021-06-02,청춘무정,40,1111-11-11
12352,2021-06-02,체리 향기,38,1998-01-01
12353,2021-06-02,꼬마 마법사 레미: 견습 마법사를 찾아서,32,2021-05-19
12354,2021-06-02,컨저링 2,31,2016-06-09
12355,2021-06-02,부활: 그 증거,30,2020-10-08
12356,2021-06-02,올리브나무사이로,29,1997-08-23
12357,2021-06-02,비커밍 아스트리드,28,2021-05-12
12358,2021-06-02,존 웨인의 진주만,27,1111-11-11
12359,2021-06-02,비바 자파타,26,1111-11-11
12360,2021-06-02,신비아파트 뮤지컬 시즌3 : 뱀파이어왕의 비밀,26,2021-05-22
12361,2021-06-02,(2021 작은영화영화제) 꿋꿋이 서있다보면,26,1111-11-11
12362,2021-06-02,낫아웃,25,2021-06-03
12363,2021-06-02,크라이시스,25,2021-05-20
12364,2021-06-02,더 스파이,23,2021-04-28
12365,2021-06-02,네가 내가 되었으면 좋겠다,22,2021-06-01
12366,2021-06-02,비와 당신의 이야기,21,2021-04-28
12367,2021-06-02,사쿠라짱의 남성문제 연구소,20,1111-11-11
12368,2021-06-02,회춘 마사지샵,20,1111-11-11
12369,2021-06-02,아이들은 즐겁다,20,2021-05-05
12370,2021-06-02,슈퍼노바,19,2021-05-12
12371,2021-06-02,전주에서 길을 묻다,18,2021-06-01
12372,2021-06-02,생사의 고백,17,1971-10-22
12373,2021-06-02,존 휴스턴 회고전-용서받지 못할 자,16,1111-11-11
12374,2021-06-02,고령가 소년 살인사건,13,2017-11-23
12375,2021-06-02,센코롤 커넥트,12,2021-10-27
12376,2021-06-02,공포의 보수,12,1111-11-11
12377,2021-06-02,"조제, 호랑이 그리고 물고기들",11,2021-03-31
12378,2021-06-02,컨저링,11,2013-09-17
12379,2021-06-02,하나 그리고 둘,10,2000-10-28
12380,2021-06-02,타이페이 스토리,10,2019-11-07
12381,2021-06-02,"2021 스웨그 에이지 : 외쳐, 조선!",9,2021-05-13
12382,2021-06-02,바르다가 사랑한 얼굴들,9,2018-06-14
12383,2021-06-02,코지 판 투테,8,2021-04-18
12384,2021-06-02,내일의 기억,8,2021-04-21
12385,2021-06-02,2046,8,2004-10-15
12386,2021-06-02,바람과 함께 사라지다,7,1972-12-23
12387,2021-06-02,메가 릴렉스 불멍,7,1111-11-11
12388,2021-06-02,화녀,6,1971-04-01
12389,2021-06-02,"좋은 빛, 좋은 공기",5,2021-04-28
12390,2021-06-02,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,5,2021-04-28
12391,2021-06-02,아무도 없는 곳,5,2021-03-31
12392,2021-06-02,파리의 별빛 아래,5,2021-05-05
12393,2021-06-02,시시콜콜한 이야기,5,1111-11-11
12394,2021-06-02,디아볼릭,5,1111-11-11
12395,2021-06-02,비밀의 정원,4,2021-04-08
12396,2021-06-02,숲,3,1111-11-11
12397,2021-06-02,토토리! 우리 둘만의 여름,3,2021-05-19
12398,2021-06-02,어른들은 몰라요,2,2021-04-15
12399,2021-06-02,사다코,2,2021-09-15
12400,2021-06-02,화양연화,2,2000-10-20
12401,2021-06-02,더 랍스터,2,2015-10-29
12402,2021-06-02,중경삼림,1,1995-09-02
12403,2021-06-02,보더라인,1,2021-04-15
12404,2021-06-02,열쇠는 열쇠 구멍으로,1,2021-06-02
12405,2021-06-02,미스,1,2021-05-12
12406,2021-06-02,우리 선희,1,2013-09-12
12407,2021-06-02,지금은맞고그때는틀리다,1,2015-09-24
12408,2021-06-02,덫 : 그녀의 구멍,1,2021-06-02
12409,2021-06-02,오늘부터 우리는!!,1,2022-04-15
12410,2021-06-02,단편1: K-하이퍼리얼리즘,1,1111-11-11
12411,2021-06-02,더 컨덕터,0,2019-11-14
12412,2021-06-02,스쿨 오브 락(樂),0,2021-05-13
12413,2021-06-03,컨저링3: 악마가 시켰다,50551,2021-06-03
12414,2021-06-03,크루엘라,27438,2021-05-26
12415,2021-06-03,분노의 질주: 더 얼티메이트,26324,2021-05-19
12416,2021-06-03,파이프라인,3198,2021-05-26
12417,2021-06-03,뱅드림! 로젤리아 에피소드Ⅰ: 약속,1950,2021-06-03
12418,2021-06-03,프로페서 앤 매드맨,1946,2021-06-02
12419,2021-06-03,낫아웃,1844,2021-06-03
12420,2021-06-03,극장판 귀멸의 칼날: 무한열차편,1138,2021-01-27
12421,2021-06-03,캐시트럭,1017,2021-06-09
12422,2021-06-03,굴뚝마을의 푸펠,729,2021-05-26
12423,2021-06-03,라이더스 오브 저스티스,722,2021-06-02
12424,2021-06-03,학교 가는 길,562,2021-05-05
12425,2021-06-03,미스피츠,463,2021-06-03
12426,2021-06-03,보이저스,379,2021-05-26
12427,2021-06-03,썰,308,2021-06-03
12428,2021-06-03,아야와 마녀,265,2021-06-10
12429,2021-06-03,전야,229,2021-06-03
12430,2021-06-03,포겟 미 낫-엄마에게 쓰는 편지,190,2021-06-03
12431,2021-06-03,500일의 썸머,182,2010-01-21
12432,2021-06-03,노매드랜드,155,2021-04-15
12433,2021-06-03,애플,147,2021-05-26
12434,2021-06-03,인트로덕션,139,2021-05-27
12435,2021-06-03,미나리,135,2021-03-03
12436,2021-06-03,블라이스 스피릿,124,2021-06-30
12437,2021-06-03,#위왓치유,110,2021-06-03
12438,2021-06-03,보지만 말고요,100,1111-11-11
12439,2021-06-03,전선의 우정,92,1111-11-11
12440,2021-06-03,도라에몽: 스탠바이미 2,85,2021-05-19
12441,2021-06-03,2067,76,2021-06-03
12442,2021-06-03,테넷,70,2020-08-26
12443,2021-06-03,백조,67,1111-11-11
12444,2021-06-03,내겐 너무 소중한 너,66,2021-05-12
12445,2021-06-03,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,60,2021-04-28
12446,2021-06-03,더 파더,56,2021-04-07
12447,2021-06-03,빅 피쉬,56,2004-03-05
12448,2021-06-03,혼자 사는 사람들,53,2021-05-19
12449,2021-06-03,신비아파트 뮤지컬 시즌3 : 뱀파이어왕의 비밀,53,2021-05-22
12450,2021-06-03,댄싱 베토벤,51,2018-02-22
12451,2021-06-03,까치발,45,2021-06-03
12452,2021-06-03,극장판 콩순이: 장난감나라 대모험,44,2021-05-05
12453,2021-06-03,더 스파이,44,2021-04-28
12454,2021-06-03,허클베리 핀의 모험,41,1111-11-11
12455,2021-06-03,"조제, 호랑이 그리고 물고기들",37,2021-03-31
12456,2021-06-03,아들의 이름으로,36,2021-05-12
12457,2021-06-03,미드웨이,35,2019-12-31
12458,2021-06-03,쿠사마 야요이: 무한의 세계,33,2021-05-19
12459,2021-06-03,"쿠오바디스,아이다",33,2021-05-19
12460,2021-06-03,부활: 그 증거,30,2020-10-08
12461,2021-06-03,사랑을 합시다,28,1111-11-11
12462,2021-06-03,존 웨인의 진주만,27,1111-11-11
12463,2021-06-03,바람이 우리를 데려다 주리라,27,2002-11-22
12464,2021-06-03,쇼크 웨이브 2,25,2021-05-20
12465,2021-06-03,네가 내가 되었으면 좋겠다,24,2021-06-01
12466,2021-06-03,범털 2: 쩐의 전쟁,23,2021-05-13
12467,2021-06-03,크루즈 패밀리: 뉴 에이지,23,2021-05-05
12468,2021-06-03,전주에서 길을 묻다,21,2021-06-01
12469,2021-06-03,여행자,21,1111-11-11
12470,2021-06-03,스쿨 오브 락(樂),16,2021-05-13
12471,2021-06-03,"2021 스웨그 에이지 : 외쳐, 조선!",15,2021-05-13
12472,2021-06-03,스파이럴,15,2021-05-12
12473,2021-06-03,비커밍 아스트리드,15,2021-05-12
12474,2021-06-03,명탐정 코난: 비색의 탄환,14,2021-04-16
12475,2021-06-03,트랜짓,14,2020-07-02
12476,2021-06-03,마농의 샘 2,13,1111-11-11
12477,2021-06-03,마농의 샘,12,1992-01-01
12478,2021-06-03,아비정전,11,1990-12-22
12479,2021-06-03,슈퍼노바,9,2021-05-12
12480,2021-06-03,존 휴스턴 회고전-용서받지 못할 자,8,1111-11-11
12481,2021-06-03,2046,8,2004-10-15
12482,2021-06-03,꼬마 마법사 레미: 견습 마법사를 찾아서,8,2021-05-19
12483,2021-06-03,바람과 함께 사라지다,7,1972-12-23
12484,2021-06-03,공포분자,6,2020-09-17
12485,2021-06-03,고령가 소년 살인사건,6,2017-11-23
12486,2021-06-03,빠담풍,6,1992-05-16
12487,2021-06-03,하나 그리고 둘,5,2000-10-28
12488,2021-06-03,내일의 기억,5,2021-04-21
12489,2021-06-03,사다코,4,2021-09-15
12490,2021-06-03,레 미제라블,4,2021-04-15
12491,2021-06-03,운디네,4,2020-12-24
12492,2021-06-03,토토리! 우리 둘만의 여름,3,2021-05-19
12493,2021-06-03,오늘부터 우리는!!,3,2022-04-15
12494,2021-06-03,어른들은 몰라요,3,2021-04-15
12495,2021-06-03,메가 릴렉스 불멍,3,1111-11-11
12496,2021-06-03,"무순, 세상을 가로질러",2,2021-04-22
12497,2021-06-03,화이트 온 화이트,2,2021-06-10
12498,2021-06-03,써니,2,2021-05-26
12499,2021-06-03,중경삼림,2,1995-09-02
12500,2021-06-03,보더라인,1,2021-04-15
12501,2021-06-03,기기괴괴 성형수,1,2020-09-09
12502,2021-06-03,광대: 소리꾼,0,2022-02-24
12503,2021-06-04,컨저링3: 악마가 시켰다,59892,2021-06-03
12504,2021-06-04,크루엘라,41260,2021-05-26
12505,2021-06-04,분노의 질주: 더 얼티메이트,31106,2021-05-19
12506,2021-06-04,파이프라인,3489,2021-05-26
12507,2021-06-04,극장판 귀멸의 칼날: 무한열차편,1671,2021-01-27
12508,2021-06-04,프로페서 앤 매드맨,1623,2021-06-02
12509,2021-06-04,낫아웃,1194,2021-06-03
12510,2021-06-04,뱅드림! 로젤리아 에피소드Ⅰ: 약속,1033,2021-06-03
12511,2021-06-04,굴뚝마을의 푸펠,702,2021-05-26
12512,2021-06-04,라이더스 오브 저스티스,644,2021-06-02
12513,2021-06-04,캐시트럭,600,2021-06-09
12514,2021-06-04,학교 가는 길,400,2021-05-05
12515,2021-06-04,보이저스,390,2021-05-26
12516,2021-06-04,미스피츠,382,2021-06-03
12517,2021-06-04,썰,302,2021-06-03
12518,2021-06-04,500일의 썸머,227,2010-01-21
12519,2021-06-04,도라에몽: 스탠바이미 2,216,2021-05-19
12520,2021-06-04,아들의 이름으로,201,2021-05-12
12521,2021-06-04,노매드랜드,187,2021-04-15
12522,2021-06-04,인트로덕션,162,2021-05-27
12523,2021-06-04,미나리,154,2021-03-03
12524,2021-06-04,전야,150,2021-06-03
12525,2021-06-04,전쟁과 평화,138,1977-09-27
12526,2021-06-04,테넷,112,2020-08-26
12527,2021-06-04,애플,111,2021-05-26
12528,2021-06-04,러빙 빈센트,106,2017-11-09
12529,2021-06-04,화이트 온 화이트,103,2021-06-10
12530,2021-06-04,#위왓치유,103,2021-06-03
12531,2021-06-04,극장판 콩순이: 장난감나라 대모험,100,2021-05-05
12532,2021-06-04,크루즈 패밀리: 뉴 에이지,92,2021-05-05
12533,2021-06-04,혼자 사는 사람들,82,2021-05-19
12534,2021-06-04,명탐정 코난: 비색의 탄환,79,2021-04-16
12535,2021-06-04,쿠사마 야요이: 무한의 세계,68,2021-05-19
12536,2021-06-04,포겟 미 낫-엄마에게 쓰는 편지,64,2021-06-03
12537,2021-06-04,2067,61,2021-06-03
12538,2021-06-04,미드웨이,60,2019-12-31
12539,2021-06-04,더 파더,59,2021-04-07
12540,2021-06-04,전선의 우정,59,1111-11-11
12541,2021-06-04,푸드 몬스터,55,2021-05-19
12542,2021-06-04,신비아파트 뮤지컬 시즌3 : 뱀파이어왕의 비밀,54,2021-05-22
12543,2021-06-04,더 스파이,52,2021-04-28
12544,2021-06-04,미션 파서블,52,2021-02-17
12545,2021-06-04,내겐 너무 소중한 너,49,2021-05-12
12546,2021-06-04,내 친구의 집은 어디인가,49,1996-08-17
12547,2021-06-04,빅 피쉬,49,2004-03-05
12548,2021-06-04,"쿠오바디스,아이다",41,2021-05-19
12549,2021-06-04,레이니 데이 인 뉴욕,40,2020-05-06
12550,2021-06-04,까치발,39,2021-06-03
12551,2021-06-04,허클베리 핀의 모험,36,1111-11-11
12552,2021-06-04,부활: 그 증거,30,2020-10-08
12553,2021-06-04,꼬마 마법사 레미: 견습 마법사를 찾아서,28,2021-05-19
12554,2021-06-04,네가 내가 되었으면 좋겠다,27,2021-06-01
12555,2021-06-04,스파이럴,27,2021-05-12
12556,2021-06-04,존 웨인의 진주만,25,1111-11-11
12557,2021-06-04,쇼크 웨이브 2,25,2021-05-20
12558,2021-06-04,황금 투구,23,1111-11-11
12559,2021-06-04,"좋은 빛, 좋은 공기",23,2021-04-28
12560,2021-06-04,"2021 스웨그 에이지 : 외쳐, 조선!",23,2021-05-13
12561,2021-06-04,슈퍼노바,20,2021-05-12
12562,2021-06-04,부도난 공장: 아내 음부 어음,20,1111-11-11
12563,2021-06-04,라보엠,19,2014-12-20
12564,2021-06-04,전주에서 길을 묻다,19,2021-06-01
12565,2021-06-04,대결,16,1971-01-20
12566,2021-06-04,배신,16,1111-11-11
12567,2021-06-04,오늘부터 우리는!!,14,2022-04-15
12568,2021-06-04,하나 그리고 둘,12,2000-10-28
12569,2021-06-04,2046,11,2004-10-15
12570,2021-06-04,숲,9,1111-11-11
12571,2021-06-04,세자르와 로잘리,9,1111-11-11
12572,2021-06-04,"조제, 호랑이 그리고 물고기들",8,2021-03-31
12573,2021-06-04,비와 당신의 이야기,8,2021-04-28
12574,2021-06-04,인 디 아일,6,2018-11-22
12575,2021-06-04,프란츠,6,2017-07-20
12576,2021-06-04,고령가 소년 살인사건,6,2017-11-23
12577,2021-06-04,바람과 함께 사라지다,6,1972-12-23
12578,2021-06-04,메가 릴렉스 불멍,6,1111-11-11
12579,2021-06-04,범털 2: 쩐의 전쟁,6,2021-05-13
12580,2021-06-04,토토리! 우리 둘만의 여름,5,2021-05-19
12581,2021-06-04,타이페이 스토리,5,2019-11-07
12582,2021-06-04,사다코,5,2021-09-15
12583,2021-06-04,비커밍 아스트리드,4,2021-05-12
12584,2021-06-04,센코롤 커넥트,4,2021-10-27
12585,2021-06-04,링: 더 라스트 챕터,4,2021-05-12
12586,2021-06-04,내일의 기억,2,2021-04-21
12587,2021-06-04,아이들은 즐겁다,2,2021-05-05
12588,2021-06-04,소리에 놀라지 않는 사자처럼,1,2021-05-19
12589,2021-06-04,미스,1,2021-05-12
12590,2021-06-04,중경삼림,1,1995-09-02
12591,2021-06-04,흐린 하늘에 웃다,1,2021-06-16
12592,2021-06-04,모녀의 교환섹스,1,2021-06-04
12593,2021-06-04,파수꾼,1,2011-03-03
12594,2021-06-04,비밀의 정원,1,2021-04-08
12595,2021-06-04,어른들은 몰라요,1,2021-04-15
